montant,nb_achats,recence,satisfaction
238.1,1,208.77,5.0
74.5,1,17.87,5.0
84.63,1,183.58,5.0
116.94,1,302.32,5.0
64.92,3,126.52,1.0
262.69,1,217.76,4.0
241.15,1,111.58,4.0
183.79,1,17.62,4.0
218.11,1,205.76,1.0
34.09,1,328.93,5.0
51.79,1,100.68,3.0
45.09,1,222.79,5.0
168.36,1,282.68,4.0
44.29,1,34.91,5.0
87.03,1,416.94,3.0
132.13,1,36.41,5.0
27.71,1,508.6,4.0
48.22,1,172.91,1.0
169.89,1,314.65,5.0
162.36,1,13.94,4.0
79.44,1,297.41,5.0
35.0,1,280.54,3.0
49.27,1,291.01,4.0
90.88,1,241.87,4.0
253.23,1,55.45,4.0
38.5,1,243.78,5.0
1692.59,1,332.94,2.0
89.88000000000001,1,201.43,2.0
622.68,1,286.8,5.0
55.46,1,542.97,1.0
47.62,1,394.77,5.0
183.94,1,535.68,4.0
92.9,1,100.36,5.0
178.27,1,269.67,5.0
92.64,1,13.53,2.0
50.09,1,387.92,4.0
78.2,1,180.95,3.0
104.28,1,445.86,5.0
37.69,1,75.77,4.0
106.87,1,223.95,5.0
180.76,1,136.79,4.0
238.44,1,29.68,4.0
176.99,1,153.53,5.0
45.22,1,174.42,5.0
61.91,2,51.72,5.0
159.46,1,235.96,5.0
62.59,1,194.39,5.0
50.1,1,318.88,5.0
40.09,1,282.81,3.0
468.69,1,97.66,5.0
136.59,1,282.9,5.0
179.79,1,167.64,5.0
384.79,1,17.56,5.0
20.0,1,472.85,4.0
128.26,1,166.41,5.0
42.97,2,280.05,1.0
87.28,1,16.86,5.0
136.08,1,171.66,5.0
58.89,1,433.91,5.0
88.37,1,264.47,5.0
175.77,1,391.73,5.0
92.16,1,112.49,4.0
169.38,2,324.35,5.0
133.11,2,428.72,2.0
592.77,1,275.89,1.0
65.0,1,400.8,5.0
132.38,1,499.83,5.0
51.75,1,211.37,4.0
42.86,1,8.69,5.0
35.36,1,34.79,1.0
104.37,1,293.68,5.0
163.69,1,445.57,1.0
179.44,1,301.0,5.0
61.75,1,445.77,4.0
143.57999999999998,1,528.6,5.0
154.45999999999998,1,306.87,5.0
158.21,1,59.72,4.0
120.62,1,20.84,5.0
199.27,1,130.49,3.0
139.98000000000002,1,192.43,5.0
49.4,3,184.6,1.0
86.94999999999999,2,152.5,4.0
36.75,1,323.89,5.0
40.76,1,81.79,5.0
117.94,1,408.63,5.0
29.77,1,313.83,5.0
147.94,1,213.92,5.0
105.77,1,133.76,5.0
186.94,1,483.97,5.0
65.09,1,401.76,5.0
28.75,1,257.67,5.0
61.72,1,257.93,5.0
93.8,1,178.91,5.0
107.39,1,243.9,5.0
306.46,1,283.68,5.0
30.06,1,18.59,5.0
84.52,1,574.84,5.0
43.17,2,327.56,5.0
79.28999999999999,1,158.96,1.0
132.82,1,325.49,5.0
27.68,1,475.76,5.0
215.01,1,388.46,1.0
78.62,1,264.88,5.0
94.17,1,48.11,4.0
72.43,1,112.58,5.0
102.09,1,185.85,1.0
87.72,1,220.65,1.0
99.9,1,122.7,5.0
24.39,3,6.76,4.0
178.89,1,448.83,4.0
1221.39,1,153.44,5.0
104.68,2,212.91,5.0
78.72999999999999,1,283.33,4.0
54.64,1,52.61,5.0
231.27,1,411.83,4.0
34.94,1,47.75,1.0
201.24,1,104.43,5.0
373.29,1,46.8,5.0
116.23,1,335.67,3.0
122.37,1,327.92,1.0
106.85,1,335.82,5.0
102.03,1,207.43,5.0
116.99,1,70.52,3.0
89.1,1,70.59,5.0
101.31,1,240.73,5.0
103.36,1,167.95,5.0
76.66,1,432.82,5.0
34.13,1,177.6,3.0
2734.11,1,441.59,1.0
106.94,3,370.8,2.333333333333333
189.37,1,213.8,5.0
264.05,1,208.26,1.0
27.14,1,353.53,5.0
60.0,1,306.75,5.0
118.99,1,110.99,5.0
196.6,1,258.61,1.0
145.14,1,247.43,2.0
109.41,1,247.55,5.0
119.63,2,179.53,5.0
64.22,1,133.48,5.0
64.09,1,306.98,3.0
126.19,1,457.8,5.0
133.19,1,519.6,4.0
235.74,1,37.71,5.0
58.72,1,312.66,5.0
190.95,1,326.76,5.0
79.22,1,49.51,5.0
33.379999999999995,1,30.69,1.0
96.8,1,241.7,4.0
139.38,1,200.54,3.0
137.09,1,313.11,3.0
76.08,2,375.8,5.0
126.19,2,79.04,5.0
48.69,1,341.66,5.0
54.09,1,239.44,4.0
61.32,1,158.98,4.0
167.79000000000002,1,522.92,5.0
97.52,1,42.49,5.0
311.51,1,146.58,5.0
143.12,1,465.49,4.0
29.24,1,287.57,4.0
64.62,1,383.81,3.0
15.86,1,56.86,4.0
32.33,1,26.63,5.0
261.82,1,571.88,5.0
516.22,2,383.96,5.0
63.88,1,107.86,5.0
84.69,1,497.4,5.0
114.77,1,584.91,4.0
1140.23,1,159.68,3.0
810.13,1,352.69,5.0
59.24,1,281.75,5.0
146.26,1,185.85,3.0
141.64,1,270.86,3.0
70.89,1,12.86,5.0
152.88,1,50.95,5.0
100.34,1,283.94,1.0
836.02,1,514.88,5.0
203.73,1,584.75,5.0
328.67,1,426.76,5.0
45.45,1,260.46,5.0
212.41,1,80.53,1.0
140.0,1,298.64,4.0
107.78,1,208.95,1.0
64.7,1,448.69,1.0
194.12,1,208.95,5.0
142.92,1,115.62,4.0
134.55,1,528.74,5.0
26.78,1,335.75,5.0
142.49,1,48.72,5.0
253.79,1,233.63,5.0
74.49,1,545.36,5.0
86.32000000000001,1,158.42,3.0
111.02,1,354.48,5.0
148.98,1,67.46,1.0
262.38,1,425.52,5.0
35.79,1,472.97,5.0
920.17,1,143.96,5.0
32.77,1,228.92,4.0
162.82999999999998,1,151.6,4.0
639.98,1,267.87,1.0
101.73,1,239.69,4.0
85.4,3,103.82,5.0
958.04,2,27.68,1.0
162.05,1,315.65,5.0
107.85,1,56.71,5.0
70.89,1,57.72,5.0
38.23,1,83.84,5.0
145.11,1,209.37,5.0
331.85,1,186.86,1.0
45.0,1,186.93,5.0
42.01,1,145.58,4.0
170.53,1,264.73,5.0
125.43,1,422.43,5.0
58.11,3,534.43,3.6666666666666665
41.99,1,18.51,4.0
35.69,1,195.7,3.0
123.74,1,143.71,2.0
114.34,1,447.93,5.0
121.6,1,151.78,1.0
44.09,1,238.81,5.0
92.8,1,210.57,5.0
402.05,1,283.34,5.0
151.55,1,323.89,5.0
84.17,1,11.99,5.0
65.09,1,187.99,4.0
71.84,1,88.09,4.0
46.29,1,27.68,5.0
138.31,1,204.84,5.0
77.65,1,430.49,4.0
88.69,1,62.0,4.0
88.86999999999999,1,99.59,5.0
27.81,3,257.76,5.0
212.24,1,553.39,5.0
38.01,1,238.76,5.0
60.35,1,148.44,4.0
157.32,1,391.44,5.0
53.11,1,495.68,3.0
366.19,1,199.5,5.0
59.64,1,376.56,5.0
141.54000000000002,1,225.49,4.0
148.06,1,298.48,5.0
150.71,2,152.92,1.0
43.68,2,293.53,5.0
234.46,1,311.41,5.0
142.96,1,449.73,4.0
731.37,1,286.8,3.0
118.39,1,488.86,5.0
35.239999999999995,1,290.24,1.0
52.93,1,33.69,4.0
54.1,1,420.68,5.0
163.9,1,181.49,4.0
192.35,1,282.12,4.0
49.73,1,150.06,5.0
75.27,1,216.44,5.0
47.95,1,524.83,5.0
153.1,1,47.51,5.0
77.57,1,378.47,4.0
94.74,1,13.45,5.0
75.07,1,393.68,5.0
2213.22,1,119.87,5.0
60.29,1,17.53,5.0
180.22,3,13.77,1.0
102.03,1,343.4,5.0
66.44,1,15.61,5.0
103.75,1,390.7,4.0
249.18,1,377.67,3.0
690.32,1,346.96,1.0
67.53,1,457.77,5.0
181.4,1,114.0,5.0
76.9,1,202.92,5.0
161.54,2,448.4,3.0
78.56,1,113.67,5.0
697.23,1,42.7,1.0
79.34,1,278.85,5.0
225.62,1,20.47,3.0
82.00999999999999,1,131.65,5.0
160.62,2,111.98,5.0
150.27,1,346.52,4.0
41.0,1,228.64,5.0
62.06,1,92.85,4.0
119.11,5,139.81,5.0
102.03,1,421.78,5.0
348.93,1,210.46,1.0
62.22,1,116.61,3.0
43.86,1,594.65,1.0
164.26000000000002,1,312.61,5.0
130.45999999999998,1,573.38,3.0
117.94,1,354.64,3.0
79.28999999999999,2,92.57,5.0
64.03,1,136.97,5.0
109.82,1,28.77,5.0
29.34,1,324.53,4.0
213.29,2,151.02,4.0
619.86,1,222.9,5.0
120.29,1,107.87,5.0
93.39,1,121.75,5.0
29.88,1,243.5,5.0
67.5,4,208.66,1.0
255.83,1,573.76,4.0
137.04,1,146.62,5.0
135.07999999999998,1,281.55,5.0
43.17,1,32.51,5.0
117.35,3,290.59,1.0
48.62,1,227.88,4.0
323.54,1,221.73,5.0
48.89,2,9.89,5.0
65.1,1,48.57,5.0
86.93,1,191.41,5.0
66.42,1,109.77,5.0
136.44,1,549.82,5.0
73.34,1,376.88,5.0
94.21,1,448.89,1.0
113.94,1,23.75,5.0
60.35,2,270.79,3.0
99.74,1,38.7,5.0
36.35,1,259.7,5.0
52.17,1,281.64,5.0
74.16,1,476.96,5.0
154.09,1,293.73,4.0
127.3,1,197.91,4.0
34.6,1,445.88,4.0
101.45,1,309.76,5.0
35.379999999999995,1,84.78,5.0
127.04,1,19.09,1.0
105.16,1,279.87,5.0
104.39,2,191.74,1.0
470.73,1,107.42,5.0
142.85,1,111.92,3.0
232.14,1,214.52,5.0
100.34,1,312.89,5.0
162.9,1,166.81,2.0
116.9,1,110.96,5.0
249.31,2,74.43,3.0
220.25,1,56.84,5.0
86.98,1,144.58,5.0
72.0,1,358.56,5.0
48.28,2,87.94,3.0
148.12,1,300.52,5.0
1101.51,1,428.92,4.0
119.22,1,272.25,5.0
27.99,1,242.35,5.0
56.61,1,156.93,3.0
45.22,1,166.54,1.0
57.98,1,74.05,5.0
171.3,1,485.74,1.0
45.68,2,282.59,5.0
48.0,1,233.48,1.0
917.8,1,145.87,1.0
133.1,1,111.48,5.0
60.44,1,165.61,5.0
77.57,1,286.63,5.0
50.86,1,567.74,4.0
35.129999999999995,1,108.0,5.0
112.03,1,199.4,5.0
48.29,2,450.82,3.0
1281.12,1,58.58,5.0
206.44,1,546.52,1.0
105.28,1,482.44,5.0
224.43,1,197.64,1.0
179.38,1,165.0,5.0
57.51,1,17.84,4.0
604.44,1,226.66,3.0
111.32,1,293.32,5.0
133.84,1,11.96,5.0
139.31,1,139.97,5.0
545.52,1,368.81,5.0
39.13,2,106.88,5.0
163.94,1,103.04,5.0
23.910000000000004,1,407.81,5.0
410.69,1,488.41,4.0
114.28,1,281.59,1.0
114.49,1,35.83,5.0
110.71,1,35.78,3.0
42.58,1,224.37,5.0
184.56,1,131.55,4.0
113.86,1,526.41,1.0
27.77,1,483.85,5.0
135.72,1,490.68,5.0
85.33000000000001,1,126.4,5.0
86.14,1,493.0,5.0
301.76,1,268.61,3.0
143.99,1,140.43,5.0
137.22,1,271.35,5.0
76.66,1,277.99,1.0
163.39,1,234.89,5.0
197.71,3,173.41,1.0
64.38,1,151.9,5.0
63.1,1,201.51,4.0
189.09,1,120.59,4.0
144.82,1,131.74,5.0
181.24,2,320.95,3.0
111.62,1,160.38,4.0
32.09,1,464.65,5.0
45.74,1,323.96,5.0
152.48,1,282.37,5.0
133.25,1,179.76,4.0
112.42,1,52.51,4.0
463.78,1,136.95,1.0
43.22,1,140.87,3.0
313.53,1,153.67,5.0
79.98,1,189.46,5.0
90.76,1,265.48,5.0
100.27,1,129.43,1.0
139.02,1,537.64,5.0
181.71,1,215.92,1.0
76.66,1,269.36,1.0
56.78,1,337.53,2.0
128.42000000000002,1,167.42,4.0
195.93,1,407.68,4.0
73.03,1,303.78,5.0
49.49,1,190.9,5.0
96.88,1,326.72,5.0
137.6,1,200.78,4.0
100.18,1,278.58,1.0
55.01,1,459.82,1.0
221.79,2,200.6,4.0
42.36,2,167.59,2.0
128.1,2,228.5,5.0
60.78,1,259.29,5.0
46.5,2,72.91,4.0
91.2,1,205.85,1.0
132.73,2,39.49,5.0
75.85,1,388.47,5.0
105.71,1,366.53,4.0
296.03,1,516.77,5.0
131.01,1,496.77,5.0
41.0,2,40.62,5.0
92.89,1,121.67,5.0
80.56,1,201.57,1.0
30.56,1,20.64,5.0
236.58,1,468.66,5.0
261.95,1,218.89,5.0
133.05,1,324.62,5.0
73.34,1,305.33,5.0
157.42000000000002,1,131.61,1.0
184.49,1,53.96,3.0
65.78,1,312.62,5.0
570.71,1,29.63,5.0
262.16,1,223.59,4.0
153.1,1,46.82,4.0
62.51,1,230.8,5.0
55.17,1,276.53,5.0
123.35,1,326.75,5.0
206.76,1,303.53,5.0
25.38,1,92.35,4.0
393.09,1,135.59,5.0
87.94999999999999,1,134.41,5.0
24.38,1,91.78,5.0
40.0,6,417.46,1.0
327.17,1,152.44,5.0
21.97,1,133.57,5.0
46.53,1,349.91,1.0
30.69,1,35.79,5.0
76.27,1,377.94,5.0
597.8,1,217.51,5.0
116.97,1,90.48,5.0
340.07,1,136.69,5.0
295.85,1,271.84,5.0
57.99,1,12.64,5.0
172.13,1,130.71,5.0
78.28,1,247.82,5.0
42.09,1,213.88,5.0
87.75999999999999,1,287.75,1.0
961.48,2,122.62,5.0
216.31,1,104.69,5.0
340.07,1,144.42,5.0
98.56,1,278.73,1.0
135.22,1,104.67,4.0
75.08,1,217.87,1.0
245.95,3,171.77,1.0
39.78,1,187.83,4.0
60.27,1,281.9,1.0
67.92,1,122.03,5.0
68.13,1,139.82,5.0
138.46,1,66.84,5.0
160.62,1,163.56,5.0
176.88,2,123.62,5.0
61.0,1,351.55,2.0
70.72,1,222.39,3.0
84.50999999999999,3,143.72,3.0
153.72,1,328.8,5.0
44.0,1,358.56,1.0
276.08,1,324.58,1.0
116.36,1,238.6,5.0
420.68,1,112.62,5.0
217.82,1,267.5,5.0
129.59,2,221.35,1.0
54.75,1,462.67,5.0
105.39,1,81.97,5.0
389.43,1,542.92,5.0
207.55,1,208.63,5.0
208.42,1,31.71,3.0
76.08,2,199.57,4.0
37.05,1,115.67,5.0
91.28,1,205.76,5.0
383.03,1,71.84,5.0
73.25,1,111.52,5.0
268.84,1,46.68,5.0
147.15,1,271.09,5.0
65.09,1,291.46,1.0
111.22,1,695.94,1.0
166.16,1,424.43,4.0
190.15,1,396.68,5.0
96.25,1,203.47,5.0
29.88,2,573.5,3.0
167.32,1,24.05,5.0
65.03,1,108.69,3.0
39.09,1,319.83,5.0
74.49,2,577.98,4.0
215.01,1,383.5,2.0
57.99,1,14.72,5.0
100.24,5,214.35,5.0
50.79,1,179.92,5.0
108.44,2,424.61,3.5
133.86,1,124.42,5.0
96.88,1,365.51,3.0
64.49,1,33.51,5.0
51.09,3,226.78,5.0
84.12,1,554.54,4.0
78.46,1,529.63,4.0
169.94,1,97.76,3.0
46.29,1,49.1,5.0
101.25,1,231.44,4.0
60.99,1,489.79,5.0
54.1,1,359.95,5.0
34.03,1,171.61,1.0
84.41,1,124.68,5.0
193.84,1,46.67,5.0
96.67,1,26.76,5.0
147.21,2,44.89,5.0
53.39,2,89.05,1.0
58.0,1,323.43,5.0
242.12,1,520.48,5.0
215.14,1,291.76,4.0
126.92,1,383.49,5.0
43.13,1,163.55,5.0
60.0,1,366.92,4.0
73.49,1,24.43,5.0
110.13,1,221.81,5.0
81.12,3,231.71,3.6666666666666665
149.16,2,473.29,5.0
118.1,1,403.71,5.0
30.78,2,20.72,5.0
28.34,1,312.81,3.0
177.39,1,96.66,4.0
119.84,1,419.97,5.0
132.46,1,75.5,5.0
482.6,1,15.79,5.0
82.02,1,283.62,5.0
45.08,1,189.96,4.0
147.14,1,40.83,4.0
68.11,1,282.87,4.0
105.28,1,414.7,5.0
112.23,1,446.9,5.0
108.51,1,178.67,1.0
334.77,1,122.52,5.0
164.70000000000002,1,452.92,5.0
336.0,1,118.46,5.0
434.76,1,185.81,4.0
65.09,1,467.24,5.0
75.65,1,353.56,5.0
45.09,1,202.73,5.0
71.19,1,396.73,3.0
107.4,1,26.9,5.0
54.0,1,265.94,5.0
87.64,1,230.55,5.0
73.03,1,286.49,5.0
73.24,2,210.62,5.0
23.880000000000003,1,11.93,5.0
76.19,1,90.61,5.0
192.47,1,222.72,5.0
144.1,1,198.73,1.0
34.489999999999995,4,583.75,5.0
91.05,1,231.78,4.0
74.67,4,197.02,5.0
126.02,1,61.77,5.0
194.38,2,473.79,5.0
62.44,1,279.58,4.0
55.13,1,139.64,4.0
2009.62,1,322.5,1.0
28.75,1,238.69,5.0
77.61,1,388.8,5.0
118.93,1,299.43,5.0
53.82,1,127.77,4.0
172.22,1,430.6,5.0
70.03,1,452.57,5.0
93.29,1,27.63,5.0
111.71,1,77.52,5.0
56.69,1,440.69,5.0
120.99,1,82.59,5.0
59.01,1,297.72,3.0
207.73,1,159.05,4.0
55.09,1,237.61,5.0
344.53000000000003,1,231.39,1.0
40.6,1,252.71,3.0
67.83,1,126.46,5.0
163.22,1,315.84,5.0
171.03,1,577.6,5.0
102.78,1,310.85,5.0
30.42,1,559.76,1.0
43.29,2,137.49,5.0
113.71,1,404.54,3.0
322.8,1,96.41,5.0
107.55,1,132.76,1.0
148.39,1,152.49,5.0
107.1,1,396.79,1.0
94.62,1,77.53,5.0
139.96,2,166.53,3.0
27.39,1,42.84,5.0
58.84,2,121.71,5.0
313.22,1,255.68,5.0
624.59,1,480.52,5.0
393.69,1,369.83,5.0
267.29,1,186.88,1.0
145.65,1,282.73,4.0
27.49,1,518.67,5.0
76.98,1,481.41,5.0
110.55,1,161.95,4.0
73.34,1,411.04,5.0
328.32,1,415.36,5.0
164.03,2,45.49,5.0
457.64,1,88.55,5.0
32.37,1,125.94,3.0
1996.32,1,258.83,1.0
32.79,1,44.9,5.0
21.43,1,199.53,3.0
93.58,2,130.72,5.0
22.79,1,23.9,4.0
108.76,1,461.74,5.0
60.85,1,480.37,5.0
38.78,2,120.42,5.0
148.97,1,565.37,5.0
156.4,1,541.9,5.0
139.71,1,355.58,1.0
283.0,1,101.7,5.0
155.23000000000002,1,61.86,5.0
264.87,1,282.96,3.0
143.12,1,404.67,5.0
53.19,2,170.91,4.0
146.09,1,542.89,5.0
35.77,1,178.56,3.0
187.41,4,282.44,1.0
41.89,1,163.03,5.0
126.37,1,527.99,5.0
228.79,2,318.94,5.0
133.06,2,228.39,3.0
31.52,3,474.47,5.0
253.08,1,454.69,5.0
190.82,1,383.39,2.0
50.83,1,63.43,5.0
152.34,1,519.61,3.0
1052.49,1,370.41,5.0
23.19,1,78.54,5.0
151.78,1,136.65,5.0
49.23,1,147.83,1.0
108.44,1,468.43,5.0
124.42,1,125.84,5.0
116.66,1,150.69,5.0
106.78,1,237.95,1.0
175.57,1,117.89,5.0
237.46,1,27.81,3.0
918.58,2,584.65,5.0
73.34,1,346.63,5.0
138.92000000000002,1,16.83,5.0
101.63,1,414.58,5.0
192.56,1,522.55,2.0
104.59,1,220.63,5.0
148.15,1,419.84,5.0
109.29,2,377.76,5.0
90.99,1,271.71,2.0
132.04999999999998,1,181.84,5.0
42.38,1,149.5,5.0
98.51,2,281.32,5.0
31.26,1,379.59,4.0
93.63,1,35.83,4.0
37.75,1,40.92,5.0
56.39,1,121.59,5.0
32.65,1,70.91,1.0
38.01,1,350.88,5.0
61.75,1,265.59,4.0
137.36,1,72.72,5.0
91.01,1,138.72,4.0
191.22,1,171.32,1.0
61.75,6,495.96,4.0
148.15,1,298.54,5.0
23.59,1,174.69,5.0
232.05,1,483.32,4.0
85.24,1,231.75,5.0
242.86,5,530.95,1.0
82.7,1,398.64,4.0
428.74,1,18.54,4.0
92.16,2,282.88,1.0
300.38,1,154.84,5.0
239.77,1,315.75,4.0
320.58,1,325.12,5.0
159.76,1,440.49,1.0
123.89,1,486.56,5.0
57.64,1,517.6,5.0
104.62,1,370.48,5.0
29.630000000000003,1,498.94,3.0
47.39,1,87.35,3.0
135.63000000000002,2,142.77,5.0
63.31,2,82.05,5.0
92.11,1,550.87,3.0
521.31,1,48.93,5.0
51.32,1,207.04,5.0
76.17,1,233.64,4.0
160.88000000000002,1,222.59,5.0
142.14,1,273.45,1.0
25.880000000000003,1,162.75,5.0
69.52,1,558.66,3.0
15.75,1,297.83,3.0
46.2,1,50.06,5.0
178.44,2,410.6,3.0
90.17,1,239.36,4.0
53.5,1,207.7,5.0
311.12,1,43.89,5.0
65.23,1,112.85,3.0
36.96,1,94.95,5.0
49.6,1,309.94,5.0
108.16,1,388.59,5.0
117.75,2,474.74,5.0
95.24,1,562.6,5.0
342.56,1,400.54,5.0
91.23,1,40.57,5.0
161.47,1,24.82,3.0
52.84,1,412.02,5.0
208.1,1,111.95,5.0
100.82,1,281.28,3.0
98.34,1,276.27,5.0
146.9,1,104.45,4.0
28.5,1,494.8,5.0
385.37,1,317.47,5.0
22.38,1,210.78,4.0
60.63,1,53.54,4.0
20.73,5,282.11,1.0
78.78,1,120.51,1.0
433.69,1,61.51,5.0
75.78999999999999,1,188.75,3.0
76.97,1,163.13,5.0
61.11,1,417.81,3.0
86.15,1,359.89,5.0
101.34,1,197.07,5.0
159.41,1,256.51,5.0
75.28,1,209.9,5.0
378.05,1,281.41,5.0
145.69,1,143.33,5.0
60.52,1,26.44,3.0
60.0,1,315.74,5.0
57.29,1,90.75,5.0
53.72,1,228.45,5.0
27.880000000000003,2,167.61,1.0
36.49,1,532.7,5.0
25.77,1,483.43,5.0
95.32,1,298.6,2.0
893.16,1,48.95,1.0
35.45,1,81.52,1.0
27.07,1,402.65,5.0
217.97,1,109.49,5.0
148.2,1,74.01,4.0
28.6,1,186.16,5.0
102.03,1,422.42,5.0
68.13,1,135.84,4.0
45.86,1,542.54,2.0
148.06,1,263.61,4.0
64.1,3,378.52,4.0
117.75,1,205.94,3.0
218.24,1,285.85,3.0
36.09,5,419.57,4.0
138.95,1,13.97,5.0
55.1,2,469.58,5.0
115.58,1,178.8,4.0
134.9,1,160.65,3.0
44.53,1,221.61,4.0
551.49,1,175.44,5.0
14.89,2,161.8,5.0
181.37,2,226.87,5.0
137.89,2,230.04,1.0
864.13,1,336.8,4.0
105.14,1,476.8,5.0
116.06,1,134.92,5.0
167.51000000000002,1,299.44,5.0
204.07,1,222.67,5.0
74.89,1,10.48,5.0
114.15,1,119.51,3.0
160.23,1,410.67,4.0
115.86,1,26.53,5.0
37.77,1,203.29,5.0
102.03,2,473.94,5.0
194.5,1,293.95,4.0
511.21,1,225.38,5.0
24.33,1,319.49,5.0
85.14,1,479.54,1.0
647.54,1,333.8,5.0
94.61,1,165.71,5.0
90.3,2,364.4,4.5
32.69,1,404.52,3.0
137.99,1,263.8,1.0
125.97,2,122.4,3.0
278.43,1,282.48,5.0
107.78,1,385.66,3.0
126.42,1,133.4,1.0
88.08,1,264.77,5.0
254.22,1,194.86,3.0
29.17,1,282.4,5.0
473.78,1,178.67,4.0
92.86,1,539.6,3.0
62.8,1,37.42,5.0
99.88,1,34.71,1.0
144.65,1,354.01,5.0
47.09,1,363.71,1.0
56.620000000000005,1,460.52,5.0
37.86,1,531.58,5.0
51.46,1,535.98,5.0
179.12,1,28.49,5.0
175.79000000000002,1,444.0,5.0
94.74,1,32.84,5.0
149.86,1,126.62,5.0
52.53,1,26.75,5.0
628.45,1,188.44,5.0
387.27,1,177.58,1.0
471.39,2,27.73,2.0
50.87,1,366.53,5.0
76.78,1,198.51,3.0
143.55,1,35.03,5.0
47.44,1,15.44,5.0
104.56,1,374.77,5.0
104.28,1,331.67,3.0
70.03,1,483.86,1.0
94.21,1,289.91,4.0
332.6,1,265.57,1.0
29.79,1,72.63,4.0
166.78,1,543.87,5.0
380.13,1,19.41,5.0
165.5,1,299.93,4.0
305.19,1,163.39,5.0
138.63,1,60.72,1.0
86.15,3,334.77,1.0
45.0,3,364.89,5.0
141.23000000000002,1,469.83,5.0
163.96,1,230.68,4.0
178.22,1,44.44,5.0
201.65,1,190.47,5.0
98.65,1,23.53,5.0
129.22,1,293.76,1.0
172.39,1,241.86,5.0
54.38,2,459.45,5.0
176.49,1,189.72,1.0
47.3,1,42.41,5.0
35.84,1,70.67,5.0
67.5,1,201.53,5.0
186.05,1,268.98,5.0
152.76,1,167.75,5.0
263.87,1,354.55,5.0
64.22,1,148.93,2.0
299.26,1,224.6,5.0
239.44,1,68.88,5.0
59.59,1,311.05,5.0
190.75,1,113.78,5.0
73.5,1,44.87,5.0
75.77,1,396.04,5.0
53.27,1,244.44,5.0
172.81,1,282.44,4.0
366.9,1,271.79,5.0
96.79,1,41.57,5.0
80.10000000000001,1,222.72,5.0
609.9,1,582.35,4.0
31.75,1,318.92,4.0
143.28,1,174.93,4.0
168.66,1,309.52,5.0
64.22,1,91.71,3.0
146.45000000000002,1,554.58,5.0
312.39,1,400.77,1.0
218.35,1,331.56,5.0
26.39,1,140.03,5.0
654.82,1,258.95,2.0
42.58,1,228.73,5.0
792.17,1,13.59,5.0
143.57999999999998,1,46.48,5.0
191.46,1,40.79,4.0
168.35000000000002,1,278.87,3.0
42.34,1,517.8,5.0
72.09,1,361.5,5.0
438.81,1,283.65,5.0
29.590000000000003,2,315.91,5.0
117.43,1,495.5,5.0
63.18,2,132.93,4.5
141.05,2,102.52,4.0
51.75,1,317.9,5.0
181.55,1,336.84,4.0
67.67999999999999,1,204.52,4.0
64.22,1,171.59,4.0
60.75,1,384.47,5.0
65.09,1,411.73,1.0
137.97,1,189.41,4.0
33.03,2,584.76,5.0
167.09,1,130.96,5.0
86.9,2,182.18,4.5
57.16,1,318.56,3.0
61.72,1,260.87,5.0
74.27,2,98.02,1.0
1338.41,1,361.95,4.0
27.380000000000003,1,452.5,5.0
820.35,1,391.3,4.0
144.78,1,418.6,5.0
35.01,1,395.47,4.0
76.66,1,574.37,4.0
38.24,1,52.9,3.0
605.56,1,148.76,5.0
104.02,1,570.45,5.0
159.06,1,494.75,5.0
110.77,1,59.07,5.0
52.85,1,32.87,5.0
66.78,1,197.9,5.0
57.69,1,92.52,5.0
141.4,1,383.94,5.0
170.34,1,277.93,5.0
152.38,1,119.69,4.0
97.71,1,282.32,1.0
44.0,1,338.67,5.0
1042.51,1,234.64,5.0
60.6,1,312.68,2.0
37.69,1,281.84,5.0
81.63000000000001,1,389.78,5.0
164.26000000000002,1,200.57,5.0
67.09,1,191.77,5.0
116.94,1,193.52,5.0
65.22,1,115.87,3.0
30.96,1,571.59,4.0
136.6,1,206.61,5.0
210.72,1,379.5,5.0
65.71000000000001,2,272.49,5.0
202.73,1,191.7,4.0
77.89,1,294.7,4.0
119.51,1,16.83,5.0
135.94,1,529.75,4.0
458.51,1,319.52,5.0
38.09,1,405.62,5.0
77.57,1,433.78,5.0
163.42000000000002,1,185.42,2.0
200.76,1,484.47,5.0
55.620000000000005,1,232.46,5.0
31.92,1,694.43,5.0
56.370000000000005,1,29.88,3.0
97.26,1,45.48,4.0
68.12,1,277.9,1.0
155.98000000000002,1,37.96,5.0
73.03,1,280.38,5.0
68.3,1,220.87,5.0
56.04,1,161.04,4.0
108.46,1,170.88,1.0
48.04,2,156.74,5.0
79.14,1,210.42,3.0
138.84,1,71.67,5.0
86.15,1,331.37,4.0
77.01,1,36.75,2.0
50.0,1,356.95,5.0
69.73,1,214.9,4.0
76.86,1,108.48,4.0
150.89,1,538.88,4.0
123.15,2,253.83,4.0
35.14,1,11.93,5.0
84.13,1,82.48,4.0
199.12,1,174.02,3.0
40.87,1,333.55,4.0
35.0,1,242.49,5.0
88.08,1,395.65,4.0
122.88,1,398.91,5.0
31.12,1,151.85,5.0
196.5,1,201.54,5.0
142.14,1,273.62,1.0
92.97,2,84.94,2.0
46.63,2,382.69,5.0
167.35,1,344.45,5.0
62.59,1,299.08,5.0
37.84,1,282.98,1.0
92.57,1,253.75,4.0
227.81,1,210.36,5.0
991.2,1,498.38,5.0
